"","R1_0","R2_0","C1_0","C2_0","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","R1","R2","C1","C2","steady"
"2143",0.94055,1.71995,0.82835,1.28645,0.50285,1.24205,3.0095,4.9223,0.59692,0.699,0.7914,0.6546,0.19815,0.57385,0.27725,0.24945,0.73999,1.36945,0.37183,0.87805,0.48871,0.47251,0.20003,0.52187,1.68852375713927,1.57716224442214,1.2158347994059,4.57197000650703e-35,0
"2144",1.17155,0.93845,1.50425,0.64715,1.93955,1.50425,3.4895,4.8809,0.805,0.76508,0.83964,0.71348,0.53625,0.11545,0.22905,0.12445,2.30779,1.36633,1.29145,2.75551,0.90883,0.69409,0.26231,0.73931,1.00896364697766,0.175391934389777,7.03489847328894e-07,1.94455044808088,1
"2145",1.73855,1.64975,1.95095,1.30085,0.61985,1.39865,3.8975,4.6409,0.72868,0.82092,0.62444,0.59556,0.50975,0.14125,0.40855,0.40885,3.83347,1.53013,0.63937,2.42557,0.54001,0.14563,0.06755,0.17411,0.0954000338903305,0.260600560154781,4.80206618562978e-28,1.65244621337198,1
"2146",1.73165,1.45415,1.21055,0.52865,0.99875,1.13825,3.8165,3.6623,0.58076,0.57468,0.53532,0.63628,0.14315,0.57285,0.24995,0.20915,2.56831,3.36157,3.07765,0.85075,0.22267,0.90127,0.94775,0.36923,NA,NA,NA,NA,0
"2147",1.77215,1.19255,1.47575,0.76655,1.50335,1.05335,2.9543,4.4417,0.57836,0.75916,0.83028,0.72788,0.48635,0.37115,0.37215,0.13255,3.76483,1.90921,3.43723,3.42319,0.52219,0.83719,0.75389,0.12947,2.04146384035953,3.82642907481986,7.20155014412891e-12,1.20077623713788,0
"2148",1.96595,0.57785,1.77125,0.67835,0.57275,1.16825,4.0745,3.3521,0.557,0.88356,0.52372,0.5622,0.12865,0.19705,0.41425,0.26405,0.38665,1.06993,2.26255,1.96459,0.81055,0.91333,0.24539,0.17591,2.76031888250929,1.33165517470684,1.3451500713797,0.0223063788815839,1
"2149",0.66395,1.90625,0.69065,1.08425,1.07975,0.89525,2.8997,3.2189,0.84252,0.77332,0.73292,0.70268,0.34215,0.41525,0.49875,0.41455,3.67747,2.07067,2.37721,3.09325,0.35371,0.88885,0.90059,0.26141,0.0236117038543092,0.328927494360959,3.81795364036526,4.51126605911496e-250,0
"2150",1.11005,1.25405,0.57725,1.84175,1.33145,1.48415,2.1887,2.5955,0.73524,0.66684,0.7866,0.62644,0.28285,0.54815,0.58085,0.48635,2.65177,3.93643,1.44901,3.31243,0.36973,0.56215,0.15539,0.09833,2.01988343361805,1.79692235663806,0.357780046852886,6.4432220420025e-109,0
"2151",0.82925,0.64655,1.66445,1.04045,1.07615,1.29935,3.4505,4.6793,0.53404,0.5078,0.74132,0.54852,0.50755,0.13155,0.16925,0.55935,3.23599,2.79061,2.03479,2.86315,0.29233,0.28837,0.09797,0.57821,0.00016416037974903,2.89552184433304e-05,0.300033679599608,1.25792604021108e-05,0
"2152",1.05815,1.18865,1.59125,1.01735,1.26575,1.11125,2.4209,2.5691,0.68028,0.79836,0.78956,0.84012,0.27245,0.24185,0.43645,0.15605,1.96927,1.78363,3.84517,0.82735,0.59887,0.12547,0.91841,0.90617,0.0222855579352924,0.00975013504904188,3.4263560929632e-177,2.056448282252,0
"2153",0.59495,1.17785,1.82315,1.38035,1.47335,1.04135,2.7293,3.8897,0.74348,0.7546,0.86964,0.56892,0.58275,0.18645,0.28505,0.28595,2.56675,1.38973,3.23053,1.77661,0.17173,0.47215,0.48911,0.41981,0.0964405882096467,0.0321901618913335,0.167281887759909,3.16988917139079e-85,0
"2154",0.54965,0.90335,0.73685,1.81235,1.02995,1.44275,3.3485,4.5329,0.72732,0.86164,0.61004,0.69412,0.18945,0.22025,0.43415,0.15195,2.10265,1.50127,2.28595,1.50751,0.25831,0.35281,0.70151,0.48641,0.0651317703788702,0.286826184316104,1.47954338310412,8.64976563555436e-38,1
"2155",1.65395,1.43045,1.46675,1.12715,1.32785,1.23725,2.7755,2.0453,0.52756,0.67172,0.87708,0.52356,0.26465,0.34275,0.30745,0.35275,0.93343,1.20565,3.88339,2.73367,0.66223,0.16057,0.83813,0.39731,NA,NA,NA,NA,0
"2156",1.94945,1.02305,1.32755,1.84055,0.76565,0.76415,3.0089,2.3741,0.61724,0.66892,0.58356,0.86908,0.43385,0.32785,0.20835,0.36095,1.03015,0.79069,1.09801,3.83893,0.43993,0.75781,0.57911,0.86657,1.15410743618524,0.376076802346959,0.680599032451529,0.315210663145719,1
"2157",0.77225,0.72485,1.51925,1.77725,1.35215,1.69475,2.3129,4.2173,0.8602,0.67668,0.71004,0.5538,0.57215,0.10935,0.52385,0.12515,0.52159,2.52541,3.05191,1.43653,0.12079,0.51571,0.88583,0.13487,0.119168145357361,0.238082212740468,3.22276222819906,9.84947214815284e-46,1
"2158",0.90815,1.21985,1.73765,0.79025,1.78745,1.45415,4.6649,2.6081,0.587,0.75748,0.84308,0.85828,0.35435,0.27515,0.28385,0.41925,3.45361,1.31251,0.70723,1.89751,0.86725,0.67357,0.21641,0.67379,1.55523500456109,0.563770512787824,1.07784146460592,1.22411547247874,1
"2159",1.54745,1.67195,1.10795,1.24895,1.57295,1.80575,4.8839,2.7149,0.5694,0.54796,0.51764,0.8078,0.24695,0.19035,0.34915,0.44445,2.39281,1.26961,1.97083,0.43345,0.19783,0.50671,0.67019,0.56741,0.0953327181444753,0.3693434562503,2.01858322535711,5.37297281698482e-41,1
"2160",1.42265,1.07825,1.47275,1.80395,1.50815,1.30925,4.1879,2.5787,0.63748,0.63468,0.67652,0.88788,0.41165,0.27785,0.47865,0.36625,1.70953,0.25015,3.16423,0.64873,0.91963,0.45829,0.19787,0.37337,0.242256822225802,1.06944910970221,-3.0424859401717e-21,2.09503797019397,1
"2161",1.37225,1.59785,1.31705,0.87545,0.59885,1.18085,4.1249,3.6047,0.56788,0.83116,0.77572,0.61364,0.16425,0.28635,0.50965,0.56225,1.97629,0.34843,0.30085,3.14707,0.42499,0.57835,0.39389,0.25853,0.689041488618618,1.38739715506148,1.03869586735122,0.783638621014913,1
"2162",1.21265,1.29815,0.99485,0.90635,0.65735,1.68515,4.6721,4.6721,0.8542,0.67108,0.69444,0.82612,0.46975,0.35935,0.23755,0.34525,1.69471,1.12219,1.79923,2.45443,0.52183,0.59995,0.75893,0.81005,0.17537862977508,0.0450875140911104,6.3987868359093e-63,2.53794388126097,0
"2163",0.59735,0.51935,1.76795,0.55175,0.90455,0.53585,3.7559,4.0325,0.75388,0.51316,0.73036,0.55492,0.11375,0.53595,0.16955,0.26955,3.85843,3.04723,0.25561,0.50365,0.29521,0.44533,0.38291,0.35303,0.164359974212146,0.0783909437725722,0.433931025642259,1.97310597176263e-55,1
"2164",1.27505,1.71125,1.49615,1.70855,0.56795,0.53705,4.5227,2.3699,0.88508,0.72868,0.51284,0.64052,0.40575,0.45245,0.26145,0.22335,3.85219,3.98869,1.71811,1.40221,0.23581,0.15661,0.83399,0.88043,NA,NA,NA,NA,0
"2165",1.37135,1.43825,1.17995,0.60635,0.63725,0.64925,2.8631,3.7211,0.60044,0.54252,0.72956,0.67212,0.17665,0.25315,0.43105,0.17185,1.31719,2.55583,2.76955,1.09411,0.93007,0.48277,0.45851,0.12173,0.0766327111612719,1.05121926342964,1.15834104461397e-10,0.754356966161278,1
"2166",1.77095,0.76865,1.12325,0.91715,1.56275,0.51995,4.2911,2.8685,0.63436,0.78012,0.60668,0.71588,0.41065,0.48655,0.37455,0.23065,2.81869,0.44593,0.18151,0.14329,0.20413,0.84943,0.30929,0.59045,0.293313408496671,0.268808381918736,1.81131614456885,-7.59094511049464e-30,1
"2167",1.89695,0.53885,0.57695,1.32485,1.24625,1.65125,4.7165,3.9101,0.89084,0.84284,0.73268,0.81396,0.31615,0.39555,0.42615,0.15235,3.59167,1.75711,0.45841,0.54967,0.11395,0.12223,0.70871,0.07457,NA,NA,NA,NA,0
"2168",1.80515,0.80105,1.74845,1.27595,0.90005,0.67265,3.5831,3.8459,0.77388,0.553,0.87852,0.69628,0.34545,0.36035,0.37535,0.56245,1.32733,0.98803,1.27039,0.38821,0.42085,0.28369,0.67847,0.12659,0.300310083476342,1.27395159252113,0.689394432156906,0.909922237598777,1
"2169",1.40405,1.13945,1.49375,1.28675,1.12505,1.41995,4.7729,4.0163,0.67116,0.81548,0.7022,0.89108,0.14495,0.40285,0.58835,0.29065,3.67903,2.36707,1.31953,3.40213,0.59725,0.60265,0.45707,0.79079,2.819217083323,1.32735538432453,0.848845358642421,2.71530756247134,0
"2170",1.53695,1.87715,0.95315,0.73715,0.69725,1.02215,4.7429,3.8891,0.66204,0.847,0.51724,0.763,0.33555,0.19555,0.31585,0.22675,2.25553,1.84447,1.03327,1.77895,0.67357,0.33877,0.67649,0.27905,0.257238558806095,0.518635622614374,9.09688317772515e-23,1.29313745494404,1
"2171",0.71345,1.91105,1.33265,1.48625,1.01465,1.88765,2.6609,2.4509,0.53164,0.75604,0.6946,0.58132,0.57365,0.11355,0.41745,0.35865,1.85617,0.76963,3.31087,1.96303,0.84925,0.95887,0.83651,0.25043,0.972395496471229,2.09428386306833,7.04850696156688e-06,0.802044528154269,1
"2172",0.86765,1.42415,0.81095,0.86045,1.44155,1.26815,2.4659,4.3373,0.57668,0.7094,0.79908,0.78644,0.41415,0.41455,0.23075,0.30525,3.71335,0.57619,1.83433,3.50977,0.92773,0.97849,0.91301,0.72617,1.19816187458047,0.370886383072149,0.00207897180220864,1.06836185323148,1
"2173",1.21475,1.24055,1.17815,1.09415,0.51185,0.87455,2.6861,4.7603,0.86636,0.7802,0.777,0.5194,0.15265,0.11185,0.25675,0.25365,1.64479,1.95445,2.93179,3.98167,0.46639,0.24373,0.90779,0.21191,0.0456001039675087,0.189439375104433,4.33191438494371e-138,0.555186110855662,0
"2174",1.67225,1.24295,1.14665,1.41185,1.48775,0.72155,2.4737,4.3829,0.64276,0.76844,0.63772,0.74756,0.41485,0.34135,0.53035,0.11345,2.21341,2.92243,2.32963,2.89981,0.37639,0.12673,0.16745,0.74003,NA,NA,NA,NA,0
"2175",1.20575,1.54115,1.82675,1.57775,1.53695,1.26095,3.1487,2.8793,0.73124,0.87052,0.61756,0.657,0.58705,0.59545,0.12085,0.13125,3.30541,0.99661,1.90765,1.44901,0.45163,0.31825,0.89789,0.08123,0.0705586240636035,0.675051716980094,8.85685039713711e-15,1.55218350428458,1
"2176",0.83585,1.48865,1.81325,1.83275,1.65695,0.80885,4.5707,2.0279,0.851,0.51884,0.6006,0.66812,0.56945,0.17125,0.32695,0.23265,1.46695,2.86237,1.24543,2.61355,0.50293,0.50995,0.57983,0.78467,2.50733905521537,0.224772338752021,0.553431954928441,4.62372490866755e-39,0
"2177",1.66115,1.87295,0.75635,0.78965,1.05785,0.79535,2.0471,2.0663,0.79844,0.68548,0.53844,0.55324,0.17485,0.25675,0.36395,0.23175,1.27351,3.12757,3.13303,2.39515,0.36901,0.52327,0.65273,0.80339,0.372615140030997,0.232638518759304,1.00364252514484,5.10469923520666e-17,1
"2178",1.70885,1.98755,0.57485,0.62405,1.22795,1.30685,2.1089,3.6947,0.5198,0.85588,0.68884,0.8818,0.36375,0.52735,0.39135,0.27695,3.52225,2.79841,2.43649,3.05191,0.35119,0.83773,0.61997,0.85109,1.22960285062681,2.81626661477974,0.104038487907393,2.36626503234532e-95,0
"2179",1.02845,1.61825,1.64165,0.69425,1.30715,1.21535,2.8223,2.9969,0.57772,0.73836,0.57596,0.8542,0.57105,0.21635,0.22635,0.19205,0.54421,2.20483,0.90535,1.74541,0.66097,0.24535,0.21407,0.78143,0.64030177428831,0.107701429548668,3.08471365183408e-18,1.95745165056892,1
"2180",1.62065,0.83795,0.69455,1.30235,1.41035,1.70405,3.3107,2.3465,0.56884,0.53564,0.51844,0.86292,0.11245,0.42905,0.33665,0.53625,1.34449,0.82111,3.64861,1.19005,0.28135,0.59743,0.76631,0.76991,0.335248393676445,0.958509580166999,1.87806636323627,0.593503813140867,1
"2181",0.61085,1.38905,1.83665,1.90625,1.31345,1.13345,3.3641,4.8695,0.87516,0.88236,0.6654,0.77676,0.17585,0.44665,0.52205,0.43845,1.98721,0.66355,1.31251,0.75871,0.72649,0.16327,0.55913,0.75839,1.45236906844722,1.00391851194206,1.04363198311862e-133,4.86719586738663,0
"2182",1.21895,1.36955,1.68215,0.57125,1.11905,1.90595,2.4455,3.1175,0.85964,0.66292,0.54364,0.75484,0.13335,0.45175,0.21205,0.14755,3.54643,2.64085,1.01923,3.89665,0.76933,0.12745,0.72131,0.32567,0.106693130843285,0.0995744269382023,6.12383618065311e-46,1.57648433420192,1
"2183",0.61325,1.66265,0.50345,1.82675,1.48595,0.65015,2.3735,4.3211,0.87036,0.86468,0.68716,0.57508,0.22385,0.42935,0.34565,0.54975,1.17367,0.65653,3.13771,1.73683,0.76717,0.68221,0.60341,0.55049,0.804684419026626,0.664746836881631,9.22389851516879e-15,1.10388356395712,1
"2184",1.90265,1.72475,1.08545,1.97585,1.19315,1.67285,4.7993,3.7439,0.89884,0.54076,0.7702,0.53564,0.22275,0.26445,0.30305,0.35755,3.24145,3.33895,2.08627,0.38353,0.18919,0.16129,0.58037,0.42917,NA,NA,NA,NA,0
"2185",0.55145,1.79315,1.19195,1.51925,0.73565,1.86095,4.8557,2.8073,0.66212,0.53908,0.73932,0.72516,0.25735,0.57485,0.14965,0.26585,3.31321,1.08553,1.96927,2.13775,0.22195,0.31843,0.18113,0.19013,0.0369855047134008,0.326886059085905,0.000567557551431019,1.28585930683919,1
"2186",0.97175,0.59435,0.55625,0.68705,0.93365,0.64835,4.8503,3.9857,0.65188,0.63092,0.65884,0.69316,0.24965,0.17155,0.50375,0.58125,1.72045,3.22507,2.16817,1.79533,0.13681,0.38737,0.60071,0.60215,0.00106310548370899,0.000715458929785045,1.36943501451446,4.05320005345951e-118,0
"2187",1.97165,1.97075,0.86435,1.23785,1.65185,1.10675,4.2131,2.0597,0.81764,0.59276,0.65916,0.71572,0.52395,0.14625,0.16715,0.15185,0.10819,1.50517,0.71893,3.37639,0.38521,0.98065,0.24143,0.06971,2.72620537853728,0.763368221613982,1.06144512846435,1.00092272625312,1
"2188",1.49945,1.96085,1.74995,1.79255,1.38005,1.58705,2.5457,4.5593,0.87172,0.86948,0.6218,0.64524,0.59445,0.58865,0.11285,0.52825,1.92013,3.23833,3.37639,2.57767,0.36865,0.61255,0.70619,0.49451,NA,NA,NA,NA,0
"2189",1.41935,1.24895,0.99305,0.88085,0.60185,0.50225,2.8829,4.6577,0.6674,0.87332,0.68356,0.58868,0.12655,0.59385,0.20795,0.58225,1.26025,2.53867,0.56059,3.54097,0.67879,0.22483,0.44501,0.75011,0.706752308912207,0.0408537292692308,4.36887543629151e-12,1.03055125356364,1
"2190",1.53035,1.04915,1.79195,1.20545,0.88955,1.25945,2.0441,4.9313,0.68756,0.51684,0.81244,0.63028,0.47955,0.33875,0.17685,0.14525,1.70485,2.07691,3.48559,2.60107,0.90811,0.38719,0.21425,0.24305,0.0607565128557397,0.344291032765083,-7.1395917649319e-259,0.765138732575697,0
"2191",0.87275,1.99325,1.85675,1.98395,1.28885,1.02605,3.9803,4.8131,0.8758,0.62012,0.84292,0.833,0.55095,0.40475,0.26985,0.12665,2.04259,2.54023,2.35459,3.83347,0.49141,0.56809,0.65039,0.35105,0.0014896432656505,0.000955316482347804,6.51790596963802e-69,0.120673160055872,0
"2192",1.03325,0.68495,0.68045,0.61595,1.04015,1.97045,2.8391,3.6665,0.55452,0.8258,0.52844,0.86972,0.40405,0.20175,0.38355,0.47545,3.96997,3.57373,1.51141,1.76725,0.31573,0.60841,0.81887,0.51791,0.0183268643849486,0.167567006431343,0.856730212183717,1.21772408401487e-56,1
"2193",1.35215,1.62755,0.92555,1.59755,1.11125,1.10345,2.0327,2.9885,0.79436,0.85988,0.67636,0.51084,0.59865,0.41605,0.56385,0.41685,2.13463,3.47155,0.13081,1.89517,0.21259,0.65197,0.51323,0.70907,NA,NA,NA,NA,0
"2194",1.73675,0.77465,0.80915,1.46285,0.74165,1.78085,2.8523,3.2735,0.52068,0.51364,0.54988,0.85412,0.28275,0.34475,0.34335,0.28665,0.56371,1.35619,2.82103,0.73063,0.89479,0.12925,0.50207,0.13343,0.00429959741062346,0.24047961270887,1.29002388781243e-40,2.63307023874686,1
"2195",1.87505,1.22315,1.02125,1.23905,1.74905,1.84415,3.0083,4.0769,0.84196,0.58388,0.78324,0.57412,0.53775,0.11655,0.14005,0.24135,0.45607,2.29141,3.75937,0.24469,0.69697,0.60391,0.20795,0.57137,0.566803080674082,0.710187419445923,0.856993299706191,1.10102326727683,1
"2196",1.70075,1.17425,1.09115,0.56795,0.58475,1.05545,2.0513,3.0281,0.7426,0.69612,0.89716,0.77796,0.37705,0.41275,0.19185,0.39495,1.19707,1.34995,3.66031,3.10963,0.31123,0.41383,0.56669,0.75533,0.0584922585791102,0.426152419842533,3.08730236708454e-43,0.030532111858222,0
"2197",1.17425,0.88655,1.51205,0.65945,0.94115,1.26545,4.0223,2.2853,0.59748,0.71508,0.7834,0.63548,0.17165,0.31635,0.54865,0.19165,0.98647,0.93187,0.83281,2.47705,0.88777,0.55729,0.86819,0.46337,1.1294354997249,0.604643280207845,1.4284671046909e-24,1.71584379878515,1
"2198",1.70555,0.66905,1.23905,1.08935,1.25135,1.81025,3.0731,3.8771,0.54276,0.8286,0.50236,0.82884,0.15455,0.41265,0.42555,0.13165,0.11521,1.99033,2.19001,3.42241,0.45433,0.45163,0.35933,0.84317,0.159792448763944,0.0251393425439364,9.64270343197002e-139,1.68766462304574,0
"2199",1.63985,1.04855,1.72235,0.75425,0.70175,0.92345,2.7425,2.2541,0.75956,0.55972,0.75636,0.72468,0.56825,0.43455,0.19255,0.10305,1.37335,3.12445,2.88655,1.04107,0.90937,0.77527,0.11093,0.16529,0.251388369469325,1.56059089784009,0.00138865188851973,0.569065062239333,1
"2200",0.73775,1.04765,0.54875,0.72185,1.33685,1.79615,2.2991,2.4929,0.5166,0.66204,0.84444,0.60876,0.44745,0.38305,0.18665,0.11055,1.86319,1.14325,2.00515,1.49269,0.75223,0.68005,0.06089,0.85811,1.04939839084974,0.468011327910803,1.10154993151393e-10,1.55755693653861,1
"2201",1.29485,0.71375,0.87245,1.58945,0.80975,0.80615,2.1125,3.0299,0.67572,0.62156,0.82756,0.72276,0.56455,0.43845,0.34235,0.50695,0.42877,2.78359,2.80153,3.18139,0.88921,0.47845,0.48263,0.40163,0.717787637954427,0.968596282915835,1.00340198055482e-244,2.50006138165233,0
"2202",0.95405,1.94045,0.68255,1.46825,1.71095,1.04735,2.5007,2.9405,0.64396,0.82164,0.82156,0.82212,0.55305,0.28775,0.55395,0.57315,1.61905,2.39203,2.60731,0.59023,0.41941,0.63613,0.17411,0.16133,1.60945899030224,0.755942301756062,0.781818896435242,0.689505424745014,0
"2203",1.31165,0.98915,1.85375,1.06265,1.94675,0.66725,3.6107,4.8653,0.52036,0.53868,0.5622,0.55812,0.29055,0.44075,0.48135,0.36255,3.70399,2.91541,0.45997,2.21731,0.56611,0.55387,0.16187,0.57677,0.632595287356865,0.0636346082897392,0.972886430096525,1.32192322245603e-149,1
"2204",1.63175,1.38995,1.76435,1.97225,0.99725,1.83755,3.7655,2.5403,0.7182,0.75268,0.54612,0.56228,0.34075,0.38835,0.41035,0.24005,0.18073,1.95367,0.24001,0.91081,0.29953,0.94987,0.11057,0.16871,2.83086252493257,0.220711660241597,2.61050333580826,3.97059561964167e-08,1
"2205",1.44425,0.63365,0.56345,1.16765,0.54935,0.72875,3.2315,4.3043,0.74116,0.7414,0.71172,0.55668,0.35715,0.44565,0.59715,0.11645,0.74155,0.74077,1.71733,0.44281,0.43111,0.33949,0.67415,0.14765,0.397969452715485,1.4262984761628,1.28691030963429,0.26636881252134,1
"2206",0.83345,1.19195,1.31525,1.64405,1.49855,0.58415,4.2623,2.2031,0.69708,0.77532,0.80372,0.77652,0.36805,0.28025,0.16285,0.38815,3.67201,3.52537,1.42093,2.89825,0.78715,0.76375,0.55895,0.41063,0.601644031631029,0.352821551005614,1.55388091253153,0.727447077984475,0
"2207",1.53875,1.71395,1.13465,1.82915,1.57385,1.11815,4.3715,4.8485,0.50396,0.70444,0.75412,0.85428,0.15425,0.49265,0.51285,0.43785,3.84283,1.19161,3.64393,2.74225,0.32005,0.94501,0.17609,0.70403,1.39502699729667,0.590851069960358,0.879877932831648,2.37968334834932e-215,0
"2208",1.90835,1.25255,0.91385,1.63565,0.91655,1.09475,2.8091,4.0667,0.8242,0.57348,0.76996,0.80692,0.47935,0.58695,0.53345,0.19535,0.10429,3.30853,1.13077,0.74077,0.56809,0.57043,0.68387,0.76595,1.30569210293283,1.01874062765361,1.56762070311255e-06,2.04647847870989,1
"2209",1.23785,1.89575,0.77435,1.89785,1.06415,1.36805,4.7801,3.5435,0.89804,0.66516,0.7334,0.55052,0.16775,0.39915,0.14765,0.47675,3.40369,3.89197,0.67135,2.95597,0.63757,0.38431,0.91553,0.15053,0.855392203293025,2.71172178459068,1.46039665323984,0.143503003503345,0
"2210",1.55525,1.32065,1.03565,1.96865,1.28135,1.36925,2.2697,3.4355,0.8714,0.78076,0.57412,0.6798,0.51035,0.27745,0.12485,0.46085,1.15651,0.60973,0.28915,2.38735,0.27703,0.79561,0.76685,0.53015,0.157667606648371,0.850082954554256,3.05902563946372,3.3866807550168e-07,1
"2211",1.30055,0.97925,0.52445,0.67925,1.75085,0.74135,3.1901,2.9087,0.83484,0.72884,0.65404,0.68284,0.11585,0.56255,0.55315,0.30475,1.44277,2.59639,1.71889,2.39827,0.83989,0.18289,0.05927,0.58595,0.671872684541685,0.15700286761923,3.85372783576989e-280,2.8529207240561,0
"2212",1.25555,1.02875,1.88765,1.78835,1.25885,1.29425,4.8005,2.5775,0.54956,0.8202,0.5974,0.71084,0.51165,0.49465,0.38555,0.37185,1.02937,2.63227,1.69315,2.39437,0.44659,0.46711,0.80987,0.10643,2.15561162762304,2.16913056343144,0.825158336372684,1.28191872535261,0
"2213",1.65995,0.75125,0.70745,0.79175,1.22495,1.73795,3.8735,4.4465,0.72244,0.87844,0.6238,0.83716,0.17025,0.58185,0.19425,0.40315,1.55275,2.04649,0.69631,2.80465,0.20467,0.65845,0.77567,0.88853,1.11879086613473e-06,3.77196973177696e-06,2.14141172850768,2.50252931898846e-153,0
"2214",0.59795,1.25795,1.52615,0.71735,0.56465,1.73345,2.3273,2.7911,0.64148,0.58628,0.70756,0.80108,0.41695,0.47235,0.20365,0.21235,2.72119,0.18463,0.11755,3.55969,0.21241,0.90901,0.71681,0.15161,0.263503889842266,1.01754974831059,0.489947430065769,0.956427998423676,1
"2215",1.08305,1.81655,0.91565,1.89695,1.12625,0.61205,3.5765,2.5487,0.57948,0.719,0.615,0.8166,0.30405,0.53605,0.18025,0.41585,2.19001,0.14329,2.87641,2.31637,0.59797,0.55891,0.86873,0.28427,0.0834265297313034,0.157639378921552,7.09054189425776e-119,0.693136168978295,0
"2216",0.72845,0.61595,1.64225,0.65255,1.41065,1.22645,4.9745,4.5419,0.81148,0.57212,0.51796,0.87948,0.19495,0.12585,0.46405,0.59615,2.47939,1.55743,1.16977,3.92551,0.75169,0.81253,0.52835,0.46679,0.568560612939191,0.816318264652746,1.39010623785586,2.08988404217463e-16,0
"2217",1.93775,1.42385,1.87265,1.26155,0.76445,1.11755,3.8711,4.5017,0.63612,0.8778,0.63524,0.65628,0.49555,0.59815,0.16325,0.22485,1.22671,3.61585,3.78511,2.51137,0.76429,0.35875,0.49433,0.68225,0.594630607042345,0.642870361337745,1.04671501066262e-197,2.44684959571902,0
"2218",1.07075,1.02065,1.13435,1.62275,0.72995,1.37135,2.6705,4.4159,0.82124,0.78116,0.50484,0.88252,0.51795,0.21785,0.38695,0.26015,3.14005,0.90535,0.74077,1.99033,0.53911,0.87481,0.31181,0.48173,0.331166321051806,0.890289900234107,1.73399961556141,0.00101474438712185,1
"2219",1.22915,1.46495,0.85925,0.92825,1.34225,0.89765,2.5847,2.2661,0.88988,0.6194,0.5598,0.81012,0.51125,0.12965,0.54715,0.33825,0.87493,2.72197,1.99891,2.70403,0.30223,0.25255,0.86441,0.18257,0.0190443617474329,0.0550298755664957,3.39148141251795e-17,3.32076264823682,0
"2220",1.41005,0.67265,1.02065,1.68845,0.99065,0.59825,3.5525,2.8661,0.86348,0.65596,0.5126,0.52732,0.15595,0.33205,0.53595,0.24525,2.10655,2.01997,1.88971,1.13623,0.13231,0.42661,0.63329,0.31757,0.084115135095186,0.0912764058260783,0.790164234377348,3.3296550679197e-157,0
"2221",1.92365,1.79465,0.70145,1.22405,1.96955,0.88955,4.2029,3.1331,0.52772,0.77692,0.51228,0.67748,0.30555,0.34285,0.39205,0.25185,0.81877,1.25323,0.35545,1.77505,0.96121,0.24715,0.79889,0.86441,1.88764289760292,0.0478740574224979,3.2038538508643e-06,4.35973123530156,1
"2222",1.57745,1.21115,0.82775,1.29005,1.11695,0.91565,3.3065,3.5261,0.68812,0.89052,0.80924,0.61524,0.15335,0.10695,0.48605,0.11185,0.25873,0.83905,0.79849,3.13693,0.81145,0.88687,0.23279,0.86963,2.86133030016711,0.55933241085941,1.4920092634619e-06,0.691278659939409,1
"2223",0.54275,0.66155,0.51665,1.36985,1.99805,1.22195,2.7587,2.4719,0.5542,0.61372,0.57604,0.87428,0.28825,0.54445,0.58285,0.21575,3.27421,2.68687,0.19789,2.89669,0.43183,0.27793,0.21443,0.11075,0.260535002545213,0.0439959469334366,0.590826826594167,9.26770099215796e-91,0
"2224",1.52375,1.98335,0.61085,1.45145,0.61145,1.59995,2.8205,2.3171,0.6054,0.67292,0.80628,0.73332,0.55195,0.56385,0.30215,0.29005,0.78133,2.05819,3.37249,2.65177,0.20269,0.70003,0.48965,0.76685,0.278120726527452,0.261063572239706,1.68755547585271,4.14290569817624e-37,1
"2225",1.52285,1.61495,0.51575,1.22195,1.56305,1.41005,2.1353,2.1527,0.61236,0.81004,0.64524,0.78508,0.20205,0.34675,0.56565,0.57355,0.92485,0.15265,3.08545,2.03401,0.35389,0.84709,0.79115,0.06863,0.880109610754113,2.012903750209,1.81937469072272,0.000646317897323712,1
"2226",1.00085,1.77245,0.61775,1.42415,1.66205,1.31555,2.6183,3.3737,0.51812,0.841,0.63452,0.73116,0.34795,0.50305,0.51025,0.20705,2.29999,2.37097,3.50977,0.29461,0.51733,0.44569,0.27149,0.06521,0.168205634338896,0.140929174345794,0.0687084556314994,0.0624052404342645,0
"2227",1.81715,1.26605,1.60385,1.79375,0.76295,1.21145,3.2627,4.8461,0.89124,0.80476,0.7754,0.73916,0.23455,0.51535,0.53165,0.27445,3.22273,3.15409,1.39987,3.59167,0.22807,0.66601,0.17069,0.31847,NA,NA,NA,NA,0
"2228",1.52435,1.84445,0.80885,1.81835,0.83105,0.63455,2.3639,3.4373,0.85596,0.59956,0.67604,0.67852,0.43935,0.56185,0.28995,0.33515,0.33829,1.21345,0.36169,3.06517,0.50581,0.58825,0.65129,0.67181,2.08032572691139,0.627315044100971,0.00249947838457878,0.611880986305215,1
"2229",0.52265,1.95755,0.55115,0.72095,1.21865,1.20425,2.9813,2.9027,0.51604,0.61772,0.70724,0.5426,0.10345,0.35055,0.10115,0.56605,3.56437,2.55115,1.54261,3.36235,0.17101,0.18235,0.52961,0.11291,NA,NA,NA,NA,0
